,review,rating,clean_review,sentiment_text
6129,"Don't think twice just go for it 👍..best budget headphones with great quality and sound ,you won't be disappointed.I just loved it thankyou flipkart for perfect and safe delivery.READ MORE",5,think twice go best budget headphones great quality sound disappointed loved thankyou flipkart perfect safe delivery read,Positive
6130,The product is so goodLove this battery backup Charge only 2 hour and use for 8+ hourREAD MORE,4,product goodlove battery backup charge hour use hourread,Positive
6131,It breaks too easily.The sound and headphones work just fine but the headband on top is very weak and will break.Not recommended . Buy a little higher model insteadREAD MORE,2,breaks easily sound headphones work fine headband top weak break recommended buy little higher model insteadread,Negative
6133,Awesome product in this price go for itREAD MORE,5,awesome product price go itread,Positive
6134,Bluetooth range is not good. Can say 3 -4meter maximum. That too without any disturbances. Even a humen can be considered as obstacleREAD MORE,3,bluetooth range good say meter maximum without disturbances even humen considered obstacleread,Neutral
6135,Good product at this price.READ MORE,4,good product price read,Positive
6141,good product at this price... bass was little low  but overall a good product.READ MORE,4,good product price bass little low overall good product read,Positive
6142,Horrible Product.Don't go for it.The sound quality is horrible and connectivity as well. Really disappointed!!READ MORE,1,horrible product go sound quality horrible connectivity well really disappointed read,Negative
6144,Amazing sounds quality and everyone thing is fantastic I like this ............. Thank flipkart...........READ MORE,5,amazing sounds quality everyone thing fantastic like thank flipkart read,Positive
6145,Excellent headphones 🎧. The sound quality is brilliant and the bass is just awesome. The battery backup is also very nice. I finished watching 2 movies but the battery was still not over. The only issue is that it is a bit tight on the ears. Also thanks to Flipkart for delivering the product before time. Overall very impressed with the product👌👌READ MORE,5,excellent headphones sound quality brilliant bass awesome battery backup also nice finished watching movies battery still issue bit tight ears also thanks flipkart delivering product time overall impressed product read,Positive
6146,"Worse product..Not connecting to any device,and after connecting it get switch off.Don't prefer this..Instead go for JBL or sony.READ MORE",1,worse product connecting device connecting get switch prefer instead go jbl sony read,Negative
6148,It's hurting the ears.. very disappointedREAD MORE,1,hurting ears disappointedread,Negative
6149,Nyc boAtREAD MORE,4,nyc boatread,Positive
6151,NotbadREAD MORE,2,notbadread,Negative
6152,Just great headphone      fully paisa wasoolREAD MORE,5,great headphone fully paisa wasoolread,Positive
6157,"Its awesome..good sound, weightless..,😍😊READ MORE",4,awesome good sound weightless read,Positive
6159,Very enjoyableREAD MORE,5,enjoyableread,Positive
6160,Super sound and beautiful designing full bass sound niceREAD MORE,5,super sound beautiful designing full bass sound niceread,Positive
6161,"This is the my first over the ear headphone,I was a little bit hesitate to buying this coz some people were saying in a review section that you can't use it over a long period. Having said that,i bought it. Believe it or not, this is the best headphone ever in this price range. You won't notice any problem while using. However, I am not a heavy user. Just use it before sleep or whenever i am free. Whether you prefer peaceful music or high bass, this won't disappoint you.READ MORE",4,first ear headphone little bit hesitate buying coz people saying review section use long period said bought believe best headphone ever price range notice problem using however heavy user use sleep whenever free whether prefer peaceful music high bass disappoint read,Positive
6162,nícєREAD MORE,5,n c read,Positive
6163,Best headphone in best priceREAD MORE,5,best headphone best priceread,Positive
6164,Very very nice productREAD MORE,4,nice productread,Positive
6165,Material is not so good.READ MORE,3,material good read,Neutral
6166,It's Bluetooth is not working on Google meetingREAD MORE,1,bluetooth working google meetingread,Negative
6167,Very Nice good SoundREAD MORE,5,nice good soundread,Positive
6168,Very good product....I am happy ♥️♥️♥️♥️♥️READ MORE,5,good product happy read,Positive
6169,NestREAD MORE,5,nestread,Positive
6171,"It has been almost 2 months since i bought this headphones. There are excellent.After heavy usage of the headphones,i am writing this review.PROS-1.They are of great build quality. I was not expecting such great experience at all. It is plastic but believe me,it won't disappoint you.2.Sound is also great.3.Very comfortable. I use this headphones for almost more than 8 hrs daily(for online classes).4.Battery backup is almost 3-4 hrs,which is sufficient for this price range.5.Bass is supe...READ MORE",3,almost months since bought headphones excellent heavy usage headphones writing review pros great build quality expecting great experience plastic believe disappoint sound also great comfortable use headphones almost hrs daily online classes battery backup almost hrs sufficient price range bass supe read,Neutral
6173,"Sakath headset edhu. Sound/bass is extremely awesome, and battery backup is really good.READ MORE",4,sakath headset edhu sound bass extremely awesome battery backup really good read,Positive
6174,This product was good but it has now started showing  problems and now I cannot use it by the way it's a good product.But please decrease is its sentivity I need to handle it very carefully.READ MORE,5,product good started showing problems cannot use way good product please decrease sentivity need handle carefully read,Positive
6175,I like it.READ MORE,5,like read,Positive
6176,Perfect at this price range and regular usageREAD MORE,4,perfect price range regular usageread,Positive
6177,Good qulityREAD MORE,3,good qulityread,Neutral
6178,"Horrible...do not purchase this Headset,it's not comfortable,My ear are too pain if I put for 5min also,Nonsense Product.READ MORE",1,horrible purchase headset comfortable ear pain put min also nonsense product read,Negative
6179,Very good product excellent battery backup 😘😘😘READ MORE,5,good product excellent battery backup read,Positive
6180,This is the best product i'hv ever bought from FlipkartREAD MORE,5,best product hv ever bought flipkartread,Positive
6181,It is mind blowing super🙆🙆🙆READ MORE,5,mind blowing super read,Positive
6182,Best item everREAD MORE,5,best item everread,Positive
6185,Everything is good but cannot hear the caller and also caller can't hear me properly but all other features are excellent I recommend this  only for music not for calling purposeREAD MORE,1,everything good cannot hear caller also caller hear properly features excellent recommend music calling purposeread,Negative
6191,"Very good earpiece. The sound is great.You can use continuously for an hour, then you may start feeling some pain on ears due to pressure. Else the sound and battery back up is great.READ MORE",4,good earpiece sound great use continuously hour may start feeling pain ears due pressure else sound battery back great read,Positive
6193,Very bad sound quality.READ MORE,1,bad sound quality read,Negative
6194,It is really a awesome productREAD MORE,5,really awesome productread,Positive
6195,Nice build and sound qualityREAD MORE,4,nice build sound qualityread,Positive
6196,Super 💓READ MORE,5,super read,Positive
6197,Stopped working after few days. I am still trying to contact them for exchange/return...excuse i am being given is that the return window is closed.READ MORE,1,stopped working days still trying contact exchange return excuse given return window closed read,Negative
6199,The voice of teacher stopped coming suddenly during online class.READ MORE,4,voice teacher stopped coming suddenly online class read,Positive
6200,"Best Product, Must Buy to have Awesome Experience. Even I took 10days  to compare with other products &end with buying this.READ MORE",5,best product must buy awesome experience even took days compare products end buying read,Positive
6201,One side speaker not work.READ MORE,2,one side speaker work read,Negative
6203,Nice head phones. Sound quality is great. You can buy it.READ MORE,4,nice head phones sound quality great buy read,Positive
6204,It is good ... Brand really good ... Delivery was super fast ... Within 6 hrs ... Overall nice !READ MORE,4,good brand really good delivery super fast within hrs overall nice read,Positive
6205,Mind-boggling productREAD MORE,5,mind boggling productread,Positive
6206,Best headphone in marketREAD MORE,5,best headphone marketread,Positive
6207,This product is awesome but the problem is this that it has small earcups compared to others and also the charging cable is very tight when we plug it into the port.Rest is awesome.READ MORE,5,product awesome problem small earcups compared others also charging cable tight plug port rest awesome read,Positive
6208,Great thing in budget.READ MORE,5,great thing budget read,Positive
6209,Good bass and voiceREAD MORE,5,good bass voiceread,Positive
6210,Too good in this price segment. 👍👍READ MORE,5,good price segment read,Positive
6212,Ok okREAD MORE,3,ok okread,Neutral
6213,If you a gamer this was the best product for youREAD MORE,5,gamer best product youread,Positive
6214,Worst product... just within one month it doesn't workREAD MORE,2,worst product within one month workread,Negative
6215,Very nice product at resonable rate o luv itREAD MORE,4,nice product resonable rate luv itread,Positive
6217,"One of the best product at low cost by flipkart... Really loved it... I forget to write the review after buying it... Iam writing this review after exactly an year... There is no change in sound quality, same base and same Durability.. every thing is perfect..READ MORE",5,one best product low cost flipkart really loved forget write review buying iam writing review exactly year change sound quality base durability every thing perfect read,Positive
6218,Microphone is not working properly.READ MORE,4,microphone working properly read,Positive
6219,"Good quality of Sound ,With Bass . And the design is very good... Battery backup is supper.. I love boat's Headphonde... ❤❤READ MORE",4,good quality sound bass design good battery backup supper love boat headphonde read,Positive
6220,heavy qualityREAD MORE,5,heavy qualityread,Positive
6221,Must try this product. Great sound quality.But when you play pubg or free fire use aux.READ MORE,5,must try product great sound quality play pubg free fire use aux read,Positive
6222,NycREAD MORE,4,nycread,Positive
6223,It's too much uncomfortable.After using 10 minutes ears have too much Paine.READ MORE,1,much uncomfortable using minutes ears much paine read,Negative
6224,Not comfortable for long timeAfter 5 to 10mins Hard material for earREAD MORE,1,comfortable long timeafter mins hard material earread,Negative
6225,Amazing product ... Perfect sound quality.... Thanks FlipkartREAD MORE,5,amazing product perfect sound quality thanks flipkartread,Positive
6226,I purchased boat rockers headphones last month....it has good sound quality with deep base...it's good product for music lover....just one thing I realised that after using half an hour I felt pain in ear. But overall is good.READ MORE,4,purchased boat rockers headphones last month good sound quality deep base good product music lover one thing realised using half hour felt pain ear overall good read,Positive
6228,"amazing headphone...voice, bass, battery..all r superbREAD MORE",5,amazing headphone voice bass battery r superbread,Positive
6229,Good product💯Only issue is it is too much tightREAD MORE,5,good product issue much tightread,Positive
6230,Very good in sound qulaity.Battery backup is good.Excellent headphonesREAD MORE,5,good sound qulaity battery backup good excellent headphonesread,Positive
6231,I'm  using this headset for about a month now.I'm happy with my purchase. If you are looking for a headset at decent price just go for it... you will not regret purchasing it....  :)READ MORE,5,using headset month happy purchase looking headset decent price go regret purchasing read,Positive
6232,Good 🙂 I liked it boatrockrz400+full volume=heavenREAD MORE,5,good liked boatrockrz full volume heavenread,Positive
6234,A bit tight on the head . Works well thoughREAD MORE,4,bit tight head works well thoughread,Positive
6235,Amazing product. You also get a wire to use the headfones when they are not charged. Must buyREAD MORE,5,amazing product also get wire use headfones charged must buyread,Positive
6236,"Good product ,,,🎶🎶🎶🎶READ MORE",5,good product read,Positive
6237,Ahh!!!!!  Love the device ❤....I am using it for 1and a half year ....but it stil works smoothly as new 😍READ MORE,5,ahh love device using half year stil works smoothly new read,Positive
6238,It's very good product and it's bade is very niceREAD MORE,5,good product bade niceread,Positive
6239,Baterry backup is awesome ..the only problem is eith connectivity..it sometimes gets connected but sound is not audible then i hav to pair it again. Rest is gudREAD MORE,3,baterry backup awesome problem eith connectivity sometimes gets connected sound audible hav pair rest gudread,Neutral
6240,Amazing product...... Good for using long timeREAD MORE,5,amazing product good using long timeread,Positive
6241,Very perfect for music lovers I love itREAD MORE,5,perfect music lovers love itread,Positive
6242,Good one. Don't look at negative reviews.READ MORE,5,good one look negative reviews read,Positive
6243,Good product very clear soundsREAD MORE,5,good product clear soundsread,Positive
6246,Good product... Sound good design good. Over all its good for daily use.. Battery backup is also good.READ MORE,5,good product sound good design good good daily use battery backup also good read,Positive
6247,Super Battery Definitely it came 3 daysREAD MORE,5,super battery definitely came daysread,Positive
6248,Very nice must buyREAD MORE,5,nice must buyread,Positive
6250,Best Headphones Ever I Have Purchased but I Have Given 4 star after wearing lit bit pain some at earREAD MORE,4,best headphones ever purchased given star wearing lit bit pain earread,Positive
6251,It's a amazing experience.READ MORE,5,amazing experience read,Positive
6252,Headphone has good base and u feel real song it's amazing headphone I like it....READ MORE,5,headphone good base u feel real song amazing headphone like read,Positive
6253,Osm ❤❤🥰🥰🥰READ MORE,5,osm read,Positive
6255,This product is very goodREAD MORE,3,product goodread,Neutral
6256,BestMust buyREAD MORE,4,bestmust buyread,Positive
6257,I am reviewing  this after 4 months of usage.Pros1. Sound quality is good and better than boult at the same range. 8/102. Good bass thumb bass 9/103. Portable and easy to carry 9/104. Better plastic 7.5/105. Good battery  backup 8/106. Fast charging 9/107. Dual mode - You can use with aux cable if battery is dead Once you put the headphones in ear you wont hear any sounds from outsideCons1. Little bit tighter so your ears may have pain after 30 min  of continuos usage.2.  Cus...READ MORE,4,reviewing months usage pros sound quality good better boult range good bass thumb bass portable easy carry better plastic good battery backup fast charging dual mode use aux cable battery dead put headphones ear wont hear sounds outsidecons little bit tighter ears may pain min continuos usage cus read,Positive
6258,Bass 5/5Volume 4.5/5Quality Build 5/5Best but Boat ko thoda Volume Me sudhar karna chahiye..READ MORE,5,bass volume quality build best boat ko thoda volume sudhar karna chahiye read,Positive
6261,I really liked itREAD MORE,5,really liked itread,Positive
6263,Very nice product. I like it.READ MORE,5,nice product like read,Positive
6264,"Now I'd prefer wired earphones over this, maybe sony or akg, reason for that is they have a better sound, bass and call quality than this product, so i'll suggest you to consider your opinion over this, have a good dayREAD MORE",3,prefer wired earphones maybe sony akg reason better sound bass call quality product suggest consider opinion good dayread,Neutral
6265,AwsmREAD MORE,5,awsmread,Positive
6271,"Good sound, comfortable to wear, lasts longREAD MORE",4,good sound comfortable wear lasts longread,Positive
6272,value for moneyREAD MORE,5,value moneyread,Positive
6273,Feels Tight on the ears.. Otherwise very good!It’s so tight that sometimes I get headache n earpainREAD MORE,4,feels tight ears otherwise good tight sometimes get headache n earpainread,Positive
6274,Don't buy it. Battery back up EXCELLENTlook  EXCELLENTsound quality EXCELLENTMicrophone is average Extensive ear pain. I got serious injury in my ears due to this. (can't wear more than 1 hr)READ MORE,1,buy battery back excellentlook excellentsound quality excellentmicrophone average extensive ear pain got serious injury ears due wear hr read,Negative
6276,Well but newly it is not so comfortable but it becomes loose after some daysREAD MORE,5,well newly comfortable becomes loose daysread,Positive
6277,Still my headphone's microphone is not working properly even after changing for once. Battery backup is not at its best but it is still useful. Overall I can give 3.5 out of 5 .READ MORE,5,still headphone microphone working properly even changing battery backup best still useful overall give read,Positive
6279,Not proper use in callingREAD MORE,2,proper use callingread,Negative
6283,Everything thing is good in it. Nice product. Paisa vasul product but delivery took very long time of 11 days 😠READ MORE,5,everything thing good nice product paisa vasul product delivery took long time days read,Positive
6285,Battery backup is disaster after 50% the battery drains within a 15minutes it is disaster and the mic is not that much good the another person is unable to hear my voice bass is lowREAD MORE,1,battery backup disaster battery drains within minutes disaster mic much good another person unable hear voice bass lowread,Negative
6287,"1499 Rs is high.. If we more than 1 or 2 hour, getting pain on ear.READ MORE",3,rs high hour getting pain ear read,Neutral
6288,So goodREAD MORE,5,goodread,Positive
6289,Bad product. Scam by flipcart and I want refundREAD MORE,1,bad product scam flipcart want refundread,Negative
6290,its not so bad its sound quality is awesome bass is ultra but the built quality is in plastic it is belongs on your usage when we connect it with aux to aux the buttons are not functioning properly it may manufacturing defect i think it is not have for all the pieces when it is connected through bluetooth the buttons are works some times and not works some timesREAD MORE,3,bad sound quality awesome bass ultra built quality plastic belongs usage connect aux aux buttons functioning properly may manufacturing defect think pieces connected bluetooth buttons works times works timesread,Neutral
6291,Quality is very bad within use of 2-3 months ear pad removeREAD MORE,1,quality bad within use months ear pad removeread,Negative
6292,It's good product but its design not that much comfortable and good looking and its connectivity is not that much goodREAD MORE,4,good product design much comfortable good looking connectivity much goodread,Positive
6293,Mic is not working properlyREAD MORE,1,mic working properlyread,Negative
6294,Nice headset! Sound quality is also good. Battery backup is well enough for use.READ MORE,5,nice headset sound quality also good battery backup well enough use read,Positive
6295,It's a awesome product Look fabBass is also excellentLove this product ❤️READ MORE,5,awesome product look fabbass also excellentlove product read,Positive
6296,Very nyzREAD MORE,5,nyzread,Positive
6297,The product was very good and the design was very attractiveREAD MORE,4,product good design attractiveread,Positive
6299,Better volume then other headphonesREAD MORE,4,better volume headphonesread,Positive
6300,Little tight which create headache and need atleast 90 degree moveable.READ MORE,4,little tight create headache need atleast degree moveable read,Positive
6301,Worst productREAD MORE,1,worst productread,Negative
6303,Awesome Sound Quality.READ MORE,5,awesome sound quality read,Positive
6305,It pain when you use it .. biggest drawback the called party does not hear you properly on bluetooth..better buy cheap than having this product.  .Hate it...READ MORE,1,pain use biggest drawback called party hear properly bluetooth better buy cheap product hate read,Negative
6311,Worth the price....received at 7 am in the morning...READ MORE,4,worth price received morning read,Positive
6313,It is very awesome Headphone for gamers also for normal people and I loved the sound quality I got this in 1200 the cheapest and best headphones ever I have seen in my lifeREAD MORE,5,awesome headphone gamers also normal people loved sound quality got cheapest best headphones ever seen liferead,Positive
6315,"Best  product, IF U ARE READING MY REVIEW U PLZ GO BLINDLY FOR THIS.Unbelievable product for 1500 rs. Trust me go for this.SuperREAD MORE",5,best product u reading review u plz go blindly unbelievable product rs trust go superread,Positive
6318,Lovely 😍😍READ MORE,5,lovely read,Positive
6320,Osm  product . Tq flipkart !😊READ MORE,5,osm product tq flipkart read,Positive
6321,"I loved it, sound excellent but mic is very low quality because noise cancellation did not work for me and background noise very high instead of our voice to listen from other side. If you want listening music and watching videos over the wireless Bluetooth or wired aux cable must buy.READ MORE",3,loved sound excellent mic low quality noise cancellation work background noise high instead voice listen side want listening music watching videos wireless bluetooth wired aux cable must buy read,Neutral
6322,Nice product with Great offer. Delivery was very quick Thanks FlipkartREAD MORE,5,nice product great offer delivery quick thanks flipkartread,Positive
6324,Superb product ever seen by me I highly recommend you to buy the product....READ MORE,5,superb product ever seen highly recommend buy product read,Positive
6325,Ears start paining after 30min when I used this ....not comfortable .....   Very bad experience ...I only used it for 1or 2 times please don't buy dz ....READ MORE,1,ears start paining min used comfortable bad experience used times please buy dz read,Negative
6326,1 year use Not any problemsREAD MORE,5,year use problemsread,Positive
6327,It's good working but noise cancellation should be improved and battery backup should be improvedREAD MORE,5,good working noise cancellation improved battery backup improvedread,Positive
6328,Nice headphones by boatREAD MORE,5,nice headphones boatread,Positive
6329,Sounds are very niceREAD MORE,5,sounds niceread,Positive
6330,Nice headphone at this price. Sound quality is also good and bass is averageREAD MORE,4,nice headphone price sound quality also good bass averageread,Positive
6332,"Range is not good , max range is 5-6 meterREAD MORE",3,range good max range meterread,Neutral
6333,Very best headphonesREAD MORE,5,best headphonesread,Positive
6335,Its very good 👌product my son loved it thank you FlipkartREAD MORE,4,good product son loved thank flipkartread,Positive
6337,After using 1 year..... It's getting difficult to pair any devices.READ MORE,1,using year getting difficult pair devices read,Negative
6339,Very good product just go for itREAD MORE,5,good product go itread,Positive
6340,I like this product and the sound quality of this product is marvelous. Thank you very much flipcart.READ MORE,5,like product sound quality product marvelous thank much flipcart read,Positive
6341,Bad call soundREAD MORE,4,bad call soundread,Positive
6342,For calling not good..buy this for only music purposeREAD MORE,3,calling good buy music purposeread,Neutral
6343,went bad after just 1 monthREAD MORE,1,went bad monthread,Negative
6344,I'm using this product it's best deal But my charge cable & aux cable is not working properly but battery performance is bestREAD MORE,4,using product best deal charge cable aux cable working properly battery performance bestread,Positive
6345,Wow nice product🙂🙂🙂.READ MORE,5,wow nice product read,Positive
6346,"Headset is nice, sound quality very good. Every thing is good only in rhis price range. one draw back wear this headset for long hours little in in conmfertable.READ MORE",4,headset nice sound quality good every thing good rhis price range one draw back wear headset long hours little conmfertable read,Positive
6349,I would not recommend to buy this product as it does not have good quality to talk with people and even it get disconnect any time while usingREAD MORE,3,would recommend buy product good quality talk people even get disconnect time usingread,Neutral
6350,Super... Very High bassUseful for music lovers. Best packaging.READ MORE,5,super high bassuseful music lovers best packaging read,Positive
6351,Quality is very good. But bass is to highREAD MORE,5,quality good bass highread,Positive
6352,Amazing products by Boat. But delivery experience was not so good by flipkart.. One can go for it.READ MORE,4,amazing products boat delivery experience good flipkart one go read,Positive
6354,No more ...it's superb ...but did connected with in short distance like 4 meters ...check and buyREAD MORE,5,superb connected short distance like meters check buyread,Positive
6355,My son complained of ear pain when he use this for longer duration. Low in comfort.. if you plan to use for office work for longer duration then this shouldn't be your preference..READ MORE,3,son complained ear pain use longer duration low comfort plan use office work longer duration preference read,Neutral
6361,Old version of Bluetooth version.... Not compatible will some laptop and mobileREAD MORE,3,old version bluetooth version compatible laptop mobileread,Neutral
6363,Good sound quality and built qualityREAD MORE,4,good sound quality built qualityread,Positive
6365,Very bestREAD MORE,5,bestread,Positive
6366,Sound quality so good..and materials looking so nice.READ MORE,5,sound quality good materials looking nice read,Positive
6367,Nice product amazing Bass .....Buy this product...👍👍READ MORE,5,nice product amazing bass buy product read,Positive
6368,It's very tight to head after 15 mints wearing this product so painful of hears and also jaw sectionREAD MORE,1,tight head mints wearing product painful hears also jaw sectionread,Negative
6370,NicREAD MORE,5,nicread,Positive
6371,Microphone does not work. Will suggest  not to buy this product.READ MORE,2,microphone work suggest buy product read,Negative
6373,Loved the product.... It was an amazing experience for me with boAt. Would love to buy more in future.I want you people also to experience it once. It's amazing. 🙂🙂READ MORE,5,loved product amazing experience boat would love buy future want people also experience amazing read,Positive
6374,It is good for simple use but for gaming it is not very goodREAD MORE,5,good simple use gaming goodread,Positive
6375,Good product 👌👌 I just  love itREAD MORE,4,good product love itread,Positive
6379,• High Bass is Awesome👍• Sound Quality is Best 👍• Design & Build is goodREAD MORE,5,high bass awesome sound quality best design build goodread,Positive
6380,All goodREAD MORE,5,goodread,Positive
6381,Loved it but Bluetooth size is less than 10 mREAD MORE,5,loved bluetooth size less mread,Positive
6382,The best BT headphoneREAD MORE,5,best bt headphoneread,Positive
6383,nice oneREAD MORE,5,nice oneread,Positive
6384,Cool... Headphones....awesome ..Best sound...dhamakedar... Fadu....love itREAD MORE,5,cool headphones awesome best sound dhamakedar fadu love itread,Positive
6385,Worst product no proper Bluetooth connectivity and low sound qualityREAD MORE,1,worst product proper bluetooth connectivity low sound qualityread,Negative
6391,It is a super headset because it has extra bass and high sound qualityREAD MORE,5,super headset extra bass high sound qualityread,Positive
6392,Superb quality in buyble range...🤟READ MORE,5,superb quality buyble range read,Positive
6393,Op superbREAD MORE,5,op superbread,Positive
6394,Super duper haiREAD MORE,5,super duper hairead,Positive
6395,It's a super product and good I am so happy with this i will not recommend for calls and games like freefire pubjREAD MORE,5,super product good happy recommend calls games like freefire pubjread,Positive
6396,Super thank you FlipkartREAD MORE,5,super thank flipkartread,Positive
6397,Very nice sound but it feel tight on head n earsREAD MORE,4,nice sound feel tight head n earsread,Positive
6398,Awesome product to gift to brotherREAD MORE,5,awesome product gift brotherread,Positive
6399,Not comforting.. tight in head. Not so good productREAD MORE,2,comforting tight head good productread,Negative
6401,"Except the power button, no other button is working, bad sound quality when used by bluetoothREAD MORE",1,except power button button working bad sound quality used bluetoothread,Negative
6402,Nice product! Sound quality n battery back up power is super..READ MORE,4,nice product sound quality n battery back power super read,Positive
6403,This has good design but if u put in for long ear pains it happens with me I don't know maybe some will find it comfortable.. Overall it's a nice productREAD MORE,4,good design u put long ear pains happens know maybe find comfortable overall nice productread,Positive
6404,It's amazing 🤩😄READ MORE,5,amazing read,Positive
6405,Good and aswemREAD MORE,5,good aswemread,Positive
6406,Osm bluethoot headsetREAD MORE,3,osm bluethoot headsetread,Neutral
6407,It is nice 😊READ MORE,4,nice read,Positive
6409,Head phone is best in price worth itREAD MORE,5,head phone best price worth itread,Positive
6410,"The product is good, on dual connectivity mode when connected through wire mic is not workingREAD MORE",5,product good dual connectivity mode connected wire mic workingread,Positive
6411,"Very good product, excellent performance, worth for the moneyREAD MORE",5,good product excellent performance worth moneyread,Positive
6413,BOAT ROCKERZIS BEST QUALITY😊READ MORE,3,boat rockerzis best quality read,Neutral
6414,Just say AmazingREAD MORE,5,say amazingread,Positive
6415,"1. Fastest delivery by flipkart. ✌😚2. Best brand in budget. 3. Nice sound quality, by boat headsets. 😍🥰4. Value for money, build quality is too gud5. Stylish design with attractive colours 😘😘😍READ MORE",5,fastest delivery flipkart best brand budget nice sound quality boat headsets value money build quality gud stylish design attractive colours read,Positive
6416,Bass is good...sound clarity is good..call clarity superb..build quality awesome...READ MORE,4,bass good sound clarity good call clarity superb build quality awesome read,Positive
6418,Sound quality is good.READ MORE,3,sound quality good read,Neutral
6419,very nice product..bass is fire..but after 10 minutes u cant wear it.. as its not comfortable cause of small size overall product is excellentREAD MORE,5,nice product bass fire minutes u cant wear comfortable cause small size overall product excellentread,Positive
6420,"Gud product ,it is easy to carry ,i loved itREAD MORE",5,gud product easy carry loved itread,Positive
6421,This product is very good👌👌READ MORE,4,product good read,Positive
6422,amazing product.nice audio quality.READ MORE,4,amazing product nice audio quality read,Positive
6425,Great headphonesREAD MORE,5,great headphonesread,Positive
6426,Overall product goodREAD MORE,5,overall product goodread,Positive
6427,very badREAD MORE,1,badread,Negative
6428,Amazing product...look stylish...awesome sound😍READ MORE,5,amazing product look stylish awesome sound read,Positive
6429,Epic product !!READ MORE,5,epic product read,Positive
6430,hears paining dont buy it...this is worst headset ive ever seenREAD MORE,1,hears paining dont buy worst headset ive ever seenread,Negative
6431,I am using this headphone since 1 year.This is the best headphones i ever used. The only issue I am facing is microphone because we can't talk to other persons in this headphone during call this is the only issue I faced in this 1 year... otherwise this is the best headphones the sound quality was awesome...in this one year I didn't face any problem..READ MORE,5,using headphone since year best headphones ever used issue facing microphone talk persons headphone call issue faced year otherwise best headphones sound quality awesome one year face problem read,Positive
6433,"Only buy if you dont use for long hours ,very uncomfortableREAD MORE",3,buy dont use long hours uncomfortableread,Neutral
6434,flipkart delivery very late otherwise product is awesomeREAD MORE,3,flipkart delivery late otherwise product awesomeread,Neutral
6435,"I thought it would be a good product but after 10-12 days, sound Volume button doesn't work.Although I can claim for warranty but at least new product must be working fine.While you use high volume sound then it's sounds is very bad.Don't go for this product. Even I doubt flipkart allowing such dealers who is selling duplicate products.READ MORE",1,thought would good product days sound volume button work although claim warranty least new product must working fine use high volume sound sounds bad go product even doubt flipkart allowing dealers selling duplicate products read,Negative
6437,It's cool 😎 and I am very happy to use itREAD MORE,5,cool happy use itread,Positive
6438,Awesome look and compatibility...I am reviewing after using it for 2 months.......READ MORE,5,awesome look compatibility reviewing using months read,Positive
6439,Mind blowing..READ MORE,5,mind blowing read,Positive
6440,Awesome product but you have to make it more comfortableREAD MORE,5,awesome product make comfortableread,Positive
6442,Sound is too good and bass also.... But when we play Pubg bluetooth is not supporting.....so for better experience in Pubg use aux.... Battery is bestREAD MORE,4,sound good bass also play pubg bluetooth supporting better experience pubg use aux battery bestread,Positive
6443,Fabulous headphonesREAD MORE,5,fabulous headphonesread,Positive
6446,Must buying product..... Really satisfied having these headphonesREAD MORE,5,must buying product really satisfied headphonesread,Positive
6448,Pwoli Sanam Good Budjer Headphone it have 2years age then also ot is the.no1 budget headphoneREAD MORE,5,pwoli sanam good budjer headphone years age also ot budget headphoneread,Positive
6449,BEST BASS HEADFONES IN THIS PRICE.READ MORE,5,best bass headfones price read,Positive
6450,It's nice product...music frequency responce is very good...a audio cable is provided with this is very good thing....its not over ear headphone it's on earREAD MORE,4,nice product music frequency responce good audio cable provided good thing ear headphone earread,Positive
6451,"Sound quality is average, base is good, built & design is average overall a average headphone.READ MORE",3,sound quality average base good built design average overall average headphone read,Neutral
6452,Best sound quality with bassAnd so light weight structureREAD MORE,5,best sound quality bassand light weight structureread,Positive
6453,Very much liked itREAD MORE,4,much liked itread,Positive
6454,Build quality is not good ......just ok and headphone not comfortable after using 30 minutes both ears are paining but sound is awesome .READ MORE,4,build quality good ok headphone comfortable using minutes ears paining sound awesome read,Positive
6455,"Battery is so good, 8hours backup.Fit and finish is not that good.Dual mode is good ideaI recommend this product. Boat brand is good.  Mic is not good in some cases when used with Bluetooth mode.Price could be 1200 instead of 1500Otherwise good product in marketREAD MORE",4,battery good hours backup fit finish good dual mode good ideai recommend product boat brand good mic good cases used bluetooth mode price could instead otherwise good product marketread,Positive
6456,It is amazing at this price range....boat is doing a grt job..you can go for it...READ MORE,5,amazing price range boat grt job go read,Positive
6457,I bought this product and one side was not working within a month..I gave ot for replacement but it's taking more than 2 weeks..READ MORE,2,bought product one side working within month gave ot replacement taking weeks read,Negative
6458,Super have to buyREAD MORE,5,super buyread,Positive
6459,It is having too good quality of soundsREAD MORE,5,good quality soundsread,Positive
6460,Sounds quality is amazing but it could be more comfortableREAD MORE,4,sounds quality amazing could comfortableread,Positive
6461,Every thing is okk design is so unique but bass is quit lowREAD MORE,5,every thing okk design unique bass quit lowread,Positive
6463,Battery does not chargeREAD MORE,2,battery chargeread,Negative
6464,GOOD PRODUCT FROM BOAT COMPANY...READ MORE,5,good product boat company read,Positive
6465,Value for money.READ MORE,4,value money read,Positive
6466,Product was awesome. Do purchase also got delievery before the given time. Thank you flipkartREAD MORE,5,product awesome purchase also got delievery given time thank flipkartread,Positive
